CodeArrdt;CodeBV;CodeCirco;CodeInsee;Inscrits;Votants;Exprimés;Liste;Voix;Blancs;Nuls;Procurations
19;32;16;75119;1344;795;779;TOPLA;0;10;6;29
19;32;16;75119;1344;795;779;DURAND;206;10;6;29
19;32;16;75119;1344;795;779;VOLGANLI;1;10;6;29
19;32;16;75119;1344;795;779;GHEIOUECHE;9;10;6;29
19;32;16;75119;1344;795;779;LAMASSOURE;92;10;6;29
19;32;16;75119;1344;795;779;FEO;0;10;6;29
19;32;16;75119;1344;795;779;PAILLARD;0;10;6;29
19;32;16;75119;1344;795;779;MBELLA;1;10;6;29
19;32;16;75119;1344;795;779;DE SARNEZ;69;10;6;29
19;32;16;75119;1344;795;779;PATAS D'ILLIERS;1;10;6;29
19;32;16;75119;1344;795;779;GRIMAL;0;10;6;29
19;32;16;75119;1344;795;779;JAMET;12;10;6;29
19;32;16;75119;1344;795;779;GUYOT;0;10;6;29
19;32;16;75119;1344;795;779;DE HAAS;5;10;6;29
19;32;16;75119;1344;795;779;GOVERNATORI;7;10;6;29
19;32;16;75119;1344;795;779;BERÈS;172;10;6;29
19;32;16;75119;1344;795;779;LE HYARIC;68;10;6;29
19;32;16;75119;1344;795;779;MAYEROWITZ;0;10;6;29
19;32;16;75119;1344;795;779;LEPAPE;0;10;6;29
19;32;16;75119;1344;795;779;ASSELINEAU;2;10;6;29
19;32;16;75119;1344;795;779;DELANOË;0;10;6;29
19;32;16;75119;1344;795;779;ARTHAUD;1;10;6;29
19;32;16;75119;1344;795;779;VERMOREL;5;10;6;29
19;32;16;75119;1344;795;779;LARROUTUROU;43;10;6;29
19;32;16;75119;1344;795;779;LEPAGE;17;10;6;29
19;32;16;75119;1344;795;779;DE GOUYON MATIGNON DE PON;1;10;6;29
19;32;16;75119;1344;795;779;BOUTIN;2;10;6;29
19;32;16;75119;1344;795;779;CHAUPRADE;44;10;6;29
19;32;16;75119;1344;795;779;BESANCENOT;10;10;6;29
19;33;16;75119;1357;549;529;LE SCORNET;2;12;8;13
19;33;16;75119;1357;549;529;BORDRY;2;12;8;13
19;33;16;75119;1357;549;529;TOPLA;1;12;8;13
19;33;16;75119;1357;549;529;DURAND;84;12;8;13
19;33;16;75119;1357;549;529;VOLGANLI;0;12;8;13
19;33;16;75119;1357;549;529;GHEIOUECHE;5;12;8;13
19;33;16;75119;1357;549;529;LAMASSOURE;92;12;8;13
19;33;16;75119;1357;549;529;FEO;0;12;8;13
19;33;16;75119;1357;549;529;PAILLARD;0;12;8;13
19;33;16;75119;1357;549;529;MBELLA;0;12;8;13
19;33;16;75119;1357;549;529;DE SARNEZ;31;12;8;13
19;33;16;75119;1357;549;529;PATAS D'ILLIERS;0;12;8;13
19;33;16;75119;1357;549;529;GRIMAL;0;12;8;13
19;33;16;75119;1357;549;529;JAMET;12;12;8;13
19;33;16;75119;1357;549;529;GUYOT;1;12;8;13
19;33;16;75119;1357;549;529;DE HAAS;6;12;8;13
19;33;16;75119;1357;549;529;GOVERNATORI;12;12;8;13
19;33;16;75119;1357;549;529;BERÈS;110;12;8;13
19;33;16;75119;1357;549;529;LE HYARIC;56;12;8;13
19;33;16;75119;1357;549;529;MAYEROWITZ;0;12;8;13
19;33;16;75119;1357;549;529;LEPAPE;0;12;8;13
19;33;16;75119;1357;549;529;ASSELINEAU;2;12;8;13
19;33;16;75119;1357;549;529;DELANOË;0;12;8;13
19;33;16;75119;1357;549;529;ARTHAUD;4;12;8;13
19;33;16;75119;1357;549;529;VERMOREL;0;12;8;13
19;33;16;75119;1357;549;529;LARROUTUROU;30;12;8;13
19;33;16;75119;1357;549;529;LEPAGE;9;12;8;13
19;33;16;75119;1357;549;529;DE GOUYON MATIGNON DE PON;0;12;8;13
19;33;16;75119;1357;549;529;BOUTIN;2;12;8;13
19;33;16;75119;1357;549;529;CHAUPRADE;62;12;8;13
19;33;16;75119;1357;549;529;BESANCENOT;6;12;8;13
19;34;16;75119;1191;639;628;LE SCORNET;0;7;4;12
19;34;16;75119;1191;639;628;BORDRY;3;7;4;12
19;34;16;75119;1191;639;628;TOPLA;2;7;4;12
19;34;16;75119;1191;639;628;DURAND;114;7;4;12
19;34;16;75119;1191;639;628;VOLGANLI;0;7;4;12
19;34;16;75119;1191;639;628;GHEIOUECHE;10;7;4;12
19;34;16;75119;1191;639;628;LAMASSOURE;87;7;4;12
19;34;16;75119;1191;639;628;FEO;0;7;4;12
19;34;16;75119;1191;639;628;PAILLARD;0;7;4;12
19;34;16;75119;1191;639;628;MBELLA;0;7;4;12
19;34;16;75119;1191;639;628;DE SARNEZ;57;7;4;12
19;34;16;75119;1191;639;628;PATAS D'ILLIERS;1;7;4;12
19;34;16;75119;1191;639;628;GRIMAL;0;7;4;12
19;34;16;75119;1191;639;628;JAMET;15;7;4;12
19;34;16;75119;1191;639;628;GUYOT;0;7;4;12
19;34;16;75119;1191;639;628;DE HAAS;3;7;4;12
19;34;16;75119;1191;639;628;GOVERNATORI;5;7;4;12
19;34;16;75119;1191;639;628;BERÈS;145;7;4;12
19;34;16;75119;1191;639;628;LE HYARIC;63;7;4;12
19;34;16;75119;1191;639;628;MAYEROWITZ;0;7;4;12
19;34;16;75119;1191;639;628;LEPAPE;0;7;4;12
19;34;16;75119;1191;639;628;ASSELINEAU;2;7;4;12
19;34;16;75119;1191;639;628;DELANOË;0;7;4;12
19;34;16;75119;1191;639;628;ARTHAUD;2;7;4;12
19;34;16;75119;1191;639;628;VERMOREL;4;7;4;12
19;34;16;75119;1191;639;628;LARROUTUROU;17;7;4;12
19;34;16;75119;1191;639;628;LEPAGE;14;7;4;12
19;34;16;75119;1191;639;628;DE GOUYON MATIGNON DE PON;0;7;4;12
19;34;16;75119;1191;639;628;BOUTIN;5;7;4;12
19;34;16;75119;1191;639;628;CHAUPRADE;67;7;4;12
19;34;16;75119;1191;639;628;BESANCENOT;12;7;4;12
19;35;16;75119;1059;384;377;LE SCORNET;0;5;2;11
19;35;16;75119;1059;384;377;BORDRY;0;5;2;11
19;35;16;75119;1059;384;377;TOPLA;1;5;2;11
19;35;16;75119;1059;384;377;DURAND;61;5;2;11
19;35;16;75119;1059;384;377;VOLGANLI;2;5;2;11
19;35;16;75119;1059;384;377;GHEIOUECHE;3;5;2;11
19;35;16;75119;1059;384;377;LAMASSOURE;51;5;2;11
19;35;16;75119;1059;384;377;FEO;0;5;2;11
19;35;16;75119;1059;384;377;PAILLARD;0;5;2;11
19;35;16;75119;1059;384;377;MBELLA;0;5;2;11
19;35;16;75119;1059;384;377;DE SARNEZ;36;5;2;11
19;35;16;75119;1059;384;377;PATAS D'ILLIERS;0;5;2;11
19;35;16;75119;1059;384;377;GRIMAL;0;5;2;11
19;35;16;75119;1059;384;377;JAMET;10;5;2;11
19;35;16;75119;1059;384;377;GUYOT;0;5;2;11
19;35;16;75119;1059;384;377;DE HAAS;1;5;2;11
19;35;16;75119;1059;384;377;GOVERNATORI;6;5;2;11
19;35;16;75119;1059;384;377;BERÈS;81;5;2;11
19;35;16;75119;1059;384;377;LE HYARIC;35;5;2;11
19;35;16;75119;1059;384;377;MAYEROWITZ;0;5;2;11
19;35;16;75119;1059;384;377;LEPAPE;3;5;2;11
19;35;16;75119;1059;384;377;ASSELINEAU;1;5;2;11
19;35;16;75119;1059;384;377;DELANOË;0;5;2;11
19;35;16;75119;1059;384;377;ARTHAUD;3;5;2;11
19;35;16;75119;1059;384;377;VERMOREL;1;5;2;11
19;35;16;75119;1059;384;377;LARROUTUROU;14;5;2;11
19;35;16;75119;1059;384;377;LEPAGE;4;5;2;11
19;35;16;75119;1059;384;377;DE GOUYON MATIGNON DE PON;0;5;2;11
19;35;16;75119;1059;384;377;BOUTIN;5;5;2;11
19;35;16;75119;1059;384;377;CHAUPRADE;56;5;2;11
19;35;16;75119;1059;384;377;BESANCENOT;3;5;2;11
19;36;16;75119;1302;601;585;LE SCORNET;0;12;4;12
19;36;16;75119;1302;601;585;BORDRY;3;12;4;12
19;36;16;75119;1302;601;585;TOPLA;4;12;4;12
19;36;16;75119;1302;601;585;DURAND;95;12;4;12
19;36;16;75119;1302;601;585;VOLGANLI;1;12;4;12
19;36;16;75119;1302;601;585;GHEIOUECHE;3;12;4;12
19;36;16;75119;1302;601;585;LAMASSOURE;81;12;4;12
19;36;16;75119;1302;601;585;FEO;0;12;4;12
19;36;16;75119;1302;601;585;PAILLARD;0;12;4;12
19;36;16;75119;1302;601;585;MBELLA;1;12;4;12
19;36;16;75119;1302;601;585;DE SARNEZ;45;12;4;12
19;36;16;75119;1302;601;585;PATAS D'ILLIERS;0;12;4;12
19;36;16;75119;1302;601;585;GRIMAL;0;12;4;12
19;36;16;75119;1302;601;585;JAMET;13;12;4;12
19;36;16;75119;1302;601;585;GUYOT;0;12;4;12
19;36;16;75119;1302;601;585;DE HAAS;5;12;4;12
19;36;16;75119;1302;601;585;GOVERNATORI;9;12;4;12
19;36;16;75119;1302;601;585;BERÈS;118;12;4;12
19;36;16;75119;1302;601;585;LE HYARIC;62;12;4;12
19;36;16;75119;1302;601;585;MAYEROWITZ;0;12;4;12
19;36;16;75119;1302;601;585;LEPAPE;1;12;4;12
19;36;16;75119;1302;601;585;ASSELINEAU;1;12;4;12
19;36;16;75119;1302;601;585;DELANOË;0;12;4;12
19;36;16;75119;1302;601;585;ARTHAUD;6;12;4;12
19;36;16;75119;1302;601;585;VERMOREL;4;12;4;12
19;36;16;75119;1302;601;585;LARROUTUROU;19;12;4;12
19;36;16;75119;1302;601;585;LEPAGE;7;12;4;12
19;36;16;75119;1302;601;585;DE GOUYON MATIGNON DE PON;0;12;4;12
19;36;16;75119;1302;601;585;BOUTIN;5;12;4;12
19;36;16;75119;1302;601;585;CHAUPRADE;84;12;4;12
19;36;16;75119;1302;601;585;BESANCENOT;18;12;4;12
19;37;16;75119;1313;544;536;LE SCORNET;0;6;2;8
19;37;16;75119;1313;544;536;BORDRY;6;6;2;8
19;37;16;75119;1313;544;536;TOPLA;1;6;2;8
19;37;16;75119;1313;544;536;DURAND;71;6;2;8
19;37;16;75119;1313;544;536;VOLGANLI;0;6;2;8
19;37;16;75119;1313;544;536;GHEIOUECHE;6;6;2;8
19;37;16;75119;1313;544;536;LAMASSOURE;84;6;2;8
19;37;16;75119;1313;544;536;FEO;0;6;2;8
19;37;16;75119;1313;544;536;PAILLARD;0;6;2;8
19;37;16;75119;1313;544;536;MBELLA;0;6;2;8
19;37;16;75119;1313;544;536;DE SARNEZ;34;6;2;8
19;37;16;75119;1313;544;536;PATAS D'ILLIERS;1;6;2;8
19;37;16;75119;1313;544;536;GRIMAL;0;6;2;8
19;37;16;75119;1313;544;536;JAMET;14;6;2;8
19;37;16;75119;1313;544;536;GUYOT;0;6;2;8
19;37;16;75119;1313;544;536;DE HAAS;6;6;2;8
19;37;16;75119;1313;544;536;GOVERNATORI;7;6;2;8
19;37;16;75119;1313;544;536;BERÈS;121;6;2;8
19;37;16;75119;1313;544;536;LE HYARIC;54;6;2;8
19;37;16;75119;1313;544;536;MAYEROWITZ;0;6;2;8
19;37;16;75119;1313;544;536;LEPAPE;0;6;2;8
19;37;16;75119;1313;544;536;ASSELINEAU;4;6;2;8
19;37;16;75119;1313;544;536;DELANOË;0;6;2;8
19;37;16;75119;1313;544;536;ARTHAUD;8;6;2;8
19;37;16;75119;1313;544;536;VERMOREL;2;6;2;8
19;37;16;75119;1313;544;536;LARROUTUROU;19;6;2;8
19;37;16;75119;1313;544;536;LEPAGE;9;6;2;8
19;37;16;75119;1313;544;536;DE GOUYON MATIGNON DE PON;0;6;2;8
19;37;16;75119;1313;544;536;BOUTIN;4;6;2;8
19;37;16;75119;1313;544;536;CHAUPRADE;79;6;2;8
19;37;16;75119;1313;544;536;BESANCENOT;6;6;2;8
19;38;16;75119;1288;579;567;LE SCORNET;0;8;4;15
19;38;16;75119;1288;579;567;BORDRY;2;8;4;15
19;38;16;75119;1288;579;567;TOPLA;2;8;4;15
19;38;16;75119;1288;579;567;DURAND;128;8;4;15
19;38;16;75119;1288;579;567;VOLGANLI;0;8;4;15
19;38;16;75119;1288;579;567;GHEIOUECHE;3;8;4;15
19;38;16;75119;1288;579;567;LAMASSOURE;62;8;4;15
19;38;16;75119;1288;579;567;FEO;0;8;4;15
19;38;16;75119;1288;579;567;PAILLARD;0;8;4;15
19;38;16;75119;1288;579;567;MBELLA;0;8;4;15
19;38;16;75119;1288;579;567;DE SARNEZ;24;8;4;15
19;38;16;75119;1288;579;567;PATAS D'ILLIERS;0;8;4;15
19;38;16;75119;1288;579;567;GRIMAL;0;8;4;15
19;38;16;75119;1288;579;567;JAMET;13;8;4;15
19;38;16;75119;1288;579;567;GUYOT;0;8;4;15
19;38;16;75119;1288;579;567;DE HAAS;1;8;4;15
19;38;16;75119;1288;579;567;GOVERNATORI;11;8;4;15
19;38;16;75119;1288;579;567;BERÈS;125;8;4;15
19;38;16;75119;1288;579;567;LE HYARIC;72;8;4;15
19;38;16;75119;1288;579;567;MAYEROWITZ;0;8;4;15
19;38;16;75119;1288;579;567;LEPAPE;1;8;4;15
19;38;16;75119;1288;579;567;ASSELINEAU;6;8;4;15
19;38;16;75119;1288;579;567;DELANOË;0;8;4;15
19;38;16;75119;1288;579;567;ARTHAUD;5;8;4;15
19;38;16;75119;1288;579;567;VERMOREL;5;8;4;15
19;38;16;75119;1288;579;567;LARROUTUROU;34;8;4;15
19;38;16;75119;1288;579;567;LEPAGE;11;8;4;15
19;38;16;75119;1288;579;567;DE GOUYON MATIGNON DE PON;2;8;4;15
19;38;16;75119;1288;579;567;BOUTIN;1;8;4;15
19;38;16;75119;1288;579;567;CHAUPRADE;53;8;4;15
19;38;16;75119;1288;579;567;BESANCENOT;6;8;4;15
19;39;16;75119;1353;654;641;LE SCORNET;0;6;7;20
19;39;16;75119;1353;654;641;BORDRY;8;6;7;20
19;39;16;75119;1353;654;641;TOPLA;1;6;7;20
19;39;16;75119;1353;654;641;DURAND;111;6;7;20
19;39;16;75119;1353;654;641;VOLGANLI;1;6;7;20
19;39;16;75119;1353;654;641;GHEIOUECHE;3;6;7;20
19;39;16;75119;1353;654;641;LAMASSOURE;100;6;7;20
19;39;16;75119;1353;654;641;FEO;0;6;7;20
19;39;16;75119;1353;654;641;PAILLARD;0;6;7;20
19;39;16;75119;1353;654;641;MBELLA;0;6;7;20
19;39;16;75119;1353;654;641;DE SARNEZ;64;6;7;20
19;39;16;75119;1353;654;641;PATAS D'ILLIERS;0;6;7;20
19;39;16;75119;1353;654;641;GRIMAL;0;6;7;20
19;39;16;75119;1353;654;641;JAMET;16;6;7;20
19;39;16;75119;1353;654;641;GUYOT;0;6;7;20
19;39;16;75119;1353;654;641;DE HAAS;2;6;7;20
19;39;16;75119;1353;654;641;GOVERNATORI;13;6;7;20
19;39;16;75119;1353;654;641;BERÈS;140;6;7;20
19;39;16;75119;1353;654;641;LE HYARIC;73;6;7;20
19;39;16;75119;1353;654;641;MAYEROWITZ;0;6;7;20
19;39;16;75119;1353;654;641;LEPAPE;1;6;7;20
19;39;16;75119;1353;654;641;ASSELINEAU;2;6;7;20
19;39;16;75119;1353;654;641;DELANOË;0;6;7;20
19;39;16;75119;1353;654;641;ARTHAUD;2;6;7;20
19;39;16;75119;1353;654;641;VERMOREL;11;6;7;20
19;39;16;75119;1353;654;641;LARROUTUROU;25;6;7;20
19;39;16;75119;1353;654;641;LEPAGE;9;6;7;20
19;39;16;75119;1353;654;641;DE GOUYON MATIGNON DE PON;0;6;7;20
19;39;16;75119;1353;654;641;BOUTIN;2;6;7;20
19;39;16;75119;1353;654;641;CHAUPRADE;51;6;7;20
19;39;16;75119;1353;654;641;BESANCENOT;6;6;7;20
19;40;16;75119;1298;530;513;LE SCORNET;1;9;8;13
19;40;16;75119;1298;530;513;BORDRY;2;9;8;13
19;40;16;75119;1298;530;513;TOPLA;0;9;8;13
19;40;16;75119;1298;530;513;DURAND;70;9;8;13
19;40;16;75119;1298;530;513;VOLGANLI;0;9;8;13
19;40;16;75119;1298;530;513;GHEIOUECHE;3;9;8;13
19;40;16;75119;1298;530;513;LAMASSOURE;78;9;8;13
19;40;16;75119;1298;530;513;FEO;0;9;8;13
19;40;16;75119;1298;530;513;PAILLARD;0;9;8;13
19;40;16;75119;1298;530;513;MBELLA;2;9;8;13
19;40;16;75119;1298;530;513;DE SARNEZ;31;9;8;13
19;40;16;75119;1298;530;513;PATAS D'ILLIERS;0;9;8;13
19;40;16;75119;1298;530;513;GRIMAL;0;9;8;13
19;40;16;75119;1298;530;513;JAMET;24;9;8;13
19;40;16;75119;1298;530;513;GUYOT;0;9;8;13
19;40;16;75119;1298;530;513;DE HAAS;3;9;8;13
19;40;16;75119;1298;530;513;GOVERNATORI;5;9;8;13
19;40;16;75119;1298;530;513;BERÈS;110;9;8;13
19;40;16;75119;1298;530;513;LE HYARIC;35;9;8;13
19;40;16;75119;1298;530;513;MAYEROWITZ;0;9;8;13
19;40;16;75119;1298;530;513;LEPAPE;0;9;8;13
19;40;16;75119;1298;530;513;ASSELINEAU;4;9;8;13
19;40;16;75119;1298;530;513;DELANOË;0;9;8;13
19;40;16;75119;1298;530;513;ARTHAUD;8;9;8;13
19;40;16;75119;1298;530;513;VERMOREL;1;9;8;13
19;40;16;75119;1298;530;513;LARROUTUROU;20;9;8;13
19;40;16;75119;1298;530;513;LEPAGE;12;9;8;13
19;40;16;75119;1298;530;513;DE GOUYON MATIGNON DE PON;0;9;8;13
19;40;16;75119;1298;530;513;BOUTIN;2;9;8;13
19;40;16;75119;1298;530;513;CHAUPRADE;94;9;8;13
19;40;16;75119;1298;530;513;BESANCENOT;8;9;8;13
19;41;16;75119;1848;706;687;LE SCORNET;3;12;7;16
19;41;16;75119;1848;706;687;BORDRY;3;12;7;16
19;41;16;75119;1848;706;687;TOPLA;1;12;7;16
19;41;16;75119;1848;706;687;DURAND;92;12;7;16
19;41;16;75119;1848;706;687;VOLGANLI;0;12;7;16
19;41;16;75119;1848;706;687;GHEIOUECHE;4;12;7;16
19;41;16;75119;1848;706;687;LAMASSOURE;123;12;7;16
19;41;16;75119;1848;706;687;FEO;0;12;7;16
19;41;16;75119;1848;706;687;PAILLARD;0;12;7;16
19;41;16;75119;1848;706;687;MBELLA;1;12;7;16
19;41;16;75119;1848;706;687;DE SARNEZ;51;12;7;16
19;41;16;75119;1848;706;687;PATAS D'ILLIERS;2;12;7;16
19;41;16;75119;1848;706;687;GRIMAL;0;12;7;16
19;41;16;75119;1848;706;687;JAMET;16;12;7;16
19;41;16;75119;1848;706;687;GUYOT;0;12;7;16
19;41;16;75119;1848;706;687;DE HAAS;4;12;7;16
19;41;16;75119;1848;706;687;GOVERNATORI;15;12;7;16
19;41;16;75119;1848;706;687;BERÈS;154;12;7;16
19;41;16;75119;1848;706;687;LE HYARIC;67;12;7;16
19;41;16;75119;1848;706;687;MAYEROWITZ;0;12;7;16
19;41;16;75119;1848;706;687;LEPAPE;2;12;7;16
19;41;16;75119;1848;706;687;ASSELINEAU;1;12;7;16
19;41;16;75119;1848;706;687;DELANOË;0;12;7;16
19;41;16;75119;1848;706;687;ARTHAUD;4;12;7;16
19;41;16;75119;1848;706;687;VERMOREL;3;12;7;16
19;41;16;75119;1848;706;687;LARROUTUROU;27;12;7;16
19;41;16;75119;1848;706;687;LEPAGE;14;12;7;16
19;41;16;75119;1848;706;687;DE GOUYON MATIGNON DE PON;1;12;7;16
19;41;16;75119;1848;706;687;BOUTIN;3;12;7;16
19;41;16;75119;1848;706;687;CHAUPRADE;86;12;7;16
19;41;16;75119;1848;706;687;BESANCENOT;10;12;7;16
19;42;16;75119;1403;369;358;LE SCORNET;2;8;3;6
19;42;16;75119;1403;369;358;BORDRY;2;8;3;6
19;42;16;75119;1403;369;358;TOPLA;3;8;3;6
19;42;16;75119;1403;369;358;DURAND;47;8;3;6
19;42;16;75119;1403;369;358;VOLGANLI;0;8;3;6
19;42;16;75119;1403;369;358;GHEIOUECHE;3;8;3;6
19;42;16;75119;1403;369;358;LAMASSOURE;56;8;3;6
19;42;16;75119;1403;369;358;FEO;0;8;3;6
19;42;16;75119;1403;369;358;PAILLARD;0;8;3;6
19;42;16;75119;1403;369;358;MBELLA;1;8;3;6
19;42;16;75119;1403;369;358;DE SARNEZ;22;8;3;6
19;42;16;75119;1403;369;358;PATAS D'ILLIERS;0;8;3;6
19;42;16;75119;1403;369;358;GRIMAL;0;8;3;6
19;42;16;75119;1403;369;358;JAMET;10;8;3;6
19;42;16;75119;1403;369;358;GUYOT;0;8;3;6
19;42;16;75119;1403;369;358;DE HAAS;0;8;3;6
19;42;16;75119;1403;369;358;GOVERNATORI;9;8;3;6
19;42;16;75119;1403;369;358;BERÈS;86;8;3;6
19;42;16;75119;1403;369;358;LE HYARIC;39;8;3;6
19;42;16;75119;1403;369;358;MAYEROWITZ;0;8;3;6
19;42;16;75119;1403;369;358;LEPAPE;1;8;3;6
19;42;16;75119;1403;369;358;ASSELINEAU;1;8;3;6
19;42;16;75119;1403;369;358;DELANOË;0;8;3;6
19;42;16;75119;1403;369;358;ARTHAUD;8;8;3;6
19;42;16;75119;1403;369;358;VERMOREL;2;8;3;6
19;42;16;75119;1403;369;358;LARROUTUROU;4;8;3;6
19;42;16;75119;1403;369;358;LEPAGE;3;8;3;6
19;42;16;75119;1403;369;358;DE GOUYON MATIGNON DE PON;0;8;3;6
19;42;16;75119;1403;369;358;BOUTIN;1;8;3;6
19;42;16;75119;1403;369;358;CHAUPRADE;56;8;3;6
19;42;16;75119;1403;369;358;BESANCENOT;2;8;3;6
19;43;16;75119;1366;364;353;LE SCORNET;0;6;5;3
19;43;16;75119;1366;364;353;BORDRY;1;6;5;3
19;43;16;75119;1366;364;353;TOPLA;3;6;5;3
19;43;16;75119;1366;364;353;DURAND;40;6;5;3
19;43;16;75119;1366;364;353;VOLGANLI;1;6;5;3
19;43;16;75119;1366;364;353;GHEIOUECHE;4;6;5;3
19;43;16;75119;1366;364;353;LAMASSOURE;60;6;5;3
19;43;16;75119;1366;364;353;FEO;0;6;5;3
19;43;16;75119;1366;364;353;PAILLARD;0;6;5;3
19;43;16;75119;1366;364;353;MBELLA;0;6;5;3
19;43;16;75119;1366;364;353;DE SARNEZ;22;6;5;3
19;43;16;75119;1366;364;353;PATAS D'ILLIERS;0;6;5;3
19;43;16;75119;1366;364;353;GRIMAL;0;6;5;3
19;43;16;75119;1366;364;353;JAMET;11;6;5;3
19;43;16;75119;1366;364;353;GUYOT;0;6;5;3
19;43;16;75119;1366;364;353;DE HAAS;3;6;5;3
19;43;16;75119;1366;364;353;GOVERNATORI;5;6;5;3
19;43;16;75119;1366;364;353;BERÈS;83;6;5;3
19;43;16;75119;1366;364;353;LE HYARIC;30;6;5;3
19;43;16;75119;1366;364;353;MAYEROWITZ;0;6;5;3
19;43;16;75119;1366;364;353;LEPAPE;1;6;5;3
19;43;16;75119;1366;364;353;ASSELINEAU;1;6;5;3
19;43;16;75119;1366;364;353;DELANOË;0;6;5;3
19;43;16;75119;1366;364;353;ARTHAUD;3;6;5;3
19;43;16;75119;1366;364;353;VERMOREL;3;6;5;3
19;43;16;75119;1366;364;353;LARROUTUROU;12;6;5;3
19;43;16;75119;1366;364;353;LEPAGE;9;6;5;3
19;43;16;75119;1366;364;353;DE GOUYON MATIGNON DE PON;0;6;5;3
19;43;16;75119;1366;364;353;BOUTIN;2;6;5;3
19;43;16;75119;1366;364;353;CHAUPRADE;52;6;5;3
19;43;16;75119;1366;364;353;BESANCENOT;7;6;5;3
19;44;16;75119;1509;463;445;LE SCORNET;0;9;9;11
19;44;16;75119;1509;463;445;BORDRY;2;9;9;11
19;44;16;75119;1509;463;445;TOPLA;1;9;9;11
19;44;16;75119;1509;463;445;DURAND;57;9;9;11
19;44;16;75119;1509;463;445;VOLGANLI;0;9;9;11
19;44;16;75119;1509;463;445;GHEIOUECHE;5;9;9;11
19;44;16;75119;1509;463;445;LAMASSOURE;78;9;9;11
19;44;16;75119;1509;463;445;FEO;0;9;9;11
19;44;16;75119;1509;463;445;PAILLARD;0;9;9;11
19;44;16;75119;1509;463;445;MBELLA;1;9;9;11
19;44;16;75119;1509;463;445;DE SARNEZ;31;9;9;11
19;44;16;75119;1509;463;445;PATAS D'ILLIERS;0;9;9;11
19;44;16;75119;1509;463;445;GRIMAL;0;9;9;11
19;44;16;75119;1509;463;445;JAMET;7;9;9;11
19;44;16;75119;1509;463;445;GUYOT;0;9;9;11
19;44;16;75119;1509;463;445;DE HAAS;1;9;9;11
19;44;16;75119;1509;463;445;GOVERNATORI;6;9;9;11
19;44;16;75119;1509;463;445;BERÈS;113;9;9;11
19;44;16;75119;1509;463;445;LE HYARIC;42;9;9;11
19;44;16;75119;1509;463;445;MAYEROWITZ;0;9;9;11
19;44;16;75119;1509;463;445;LEPAPE;0;9;9;11
19;44;16;75119;1509;463;445;ASSELINEAU;3;9;9;11
19;44;16;75119;1509;463;445;DELANOË;1;9;9;11
19;44;16;75119;1509;463;445;ARTHAUD;8;9;9;11
19;44;16;75119;1509;463;445;VERMOREL;4;9;9;11
19;44;16;75119;1509;463;445;LARROUTUROU;8;9;9;11
19;44;16;75119;1509;463;445;LEPAGE;3;9;9;11
19;44;16;75119;1509;463;445;DE GOUYON MATIGNON DE PON;0;9;9;11
19;44;16;75119;1509;463;445;BOUTIN;3;9;9;11
19;44;16;75119;1509;463;445;CHAUPRADE;61;9;9;11
19;44;16;75119;1509;463;445;BESANCENOT;10;9;9;11
19;45;16;75119;1389;489;480;LE SCORNET;1;8;1;7
19;45;16;75119;1389;489;480;BORDRY;2;8;1;7
19;45;16;75119;1389;489;480;TOPLA;0;8;1;7
19;45;16;75119;1389;489;480;DURAND;91;8;1;7
19;45;16;75119;1389;489;480;VOLGANLI;1;8;1;7
19;45;16;75119;1389;489;480;GHEIOUECHE;4;8;1;7
19;45;16;75119;1389;489;480;LAMASSOURE;57;8;1;7
19;45;16;75119;1389;489;480;FEO;0;8;1;7
19;45;16;75119;1389;489;480;PAILLARD;0;8;1;7
19;45;16;75119;1389;489;480;MBELLA;0;8;1;7
19;45;16;75119;1389;489;480;DE SARNEZ;32;8;1;7
19;45;16;75119;1389;489;480;PATAS D'ILLIERS;1;8;1;7
19;45;16;75119;1389;489;480;GRIMAL;0;8;1;7
19;45;16;75119;1389;489;480;JAMET;13;8;1;7
19;45;16;75119;1389;489;480;GUYOT;0;8;1;7
19;45;16;75119;1389;489;480;DE HAAS;2;8;1;7
19;45;16;75119;1389;489;480;GOVERNATORI;3;8;1;7
19;45;16;75119;1389;489;480;BERÈS;110;8;1;7
19;45;16;75119;1389;489;480;LE HYARIC;57;8;1;7
19;45;16;75119;1389;489;480;MAYEROWITZ;0;8;1;7
19;45;16;75119;1389;489;480;LEPAPE;1;8;1;7
19;45;16;75119;1389;489;480;ASSELINEAU;2;8;1;7
19;45;16;75119;1389;489;480;DELANOË;0;8;1;7
19;45;16;75119;1389;489;480;ARTHAUD;2;8;1;7
19;45;16;75119;1389;489;480;VERMOREL;2;8;1;7
19;45;16;75119;1389;489;480;LARROUTUROU;19;8;1;7
19;45;16;75119;1389;489;480;LEPAGE;7;8;1;7
19;45;16;75119;1389;489;480;DE GOUYON MATIGNON DE PON;0;8;1;7
19;45;16;75119;1389;489;480;BOUTIN;2;8;1;7
19;45;16;75119;1389;489;480;CHAUPRADE;61;8;1;7
19;45;16;75119;1389;489;480;BESANCENOT;10;8;1;7
19;46;16;75119;1494;634;616;LE SCORNET;0;11;7;13
19;46;16;75119;1494;634;616;BORDRY;4;11;7;13
19;46;16;75119;1494;634;616;TOPLA;1;11;7;13
19;46;16;75119;1494;634;616;DURAND;128;11;7;13
19;46;16;75119;1494;634;616;VOLGANLI;0;11;7;13
